permno,date,prc,ret
14593.0,2003-01-27,14.130000114440918,0.023913037031888962
14593.0,2003-01-28,14.579999923706055,0.03184711933135986
14593.0,2003-01-29,14.930000305175781,0.02400551363825798
14593.0,2003-01-30,14.319999694824219,-0.04085737466812134
14593.0,2003-01-31,14.359999656677246,0.002793293446302414
14593.0,2003-02-03,14.65999984741211,0.020891379565000534
14593.0,2003-02-04,14.600000381469727,-0.004092732910066843
14593.0,2003-02-05,14.449999809265137,-0.010274011641740799
14593.0,2003-02-06,14.430000305175781,-0.0013840487226843834
14593.0,2003-02-07,14.149999618530273,-0.01940406672656536
14593.0,2003-02-10,14.350000381469727,0.014134329743683338
14593.0,2003-02-11,14.350000381469727,0.0
14593.0,2003-02-12,14.390000343322754,0.0027874538209289312
14593.0,2003-02-13,14.539999961853027,0.010423879139125347
14593.0,2003-02-14,14.670000076293945,0.008940860629081726
14593.0,2003-02-18,15.270000457763672,0.04089982062578201
14593.0,2003-02-19,14.850000381469727,-0.02750491537153721
14593.0,2003-02-20,14.770000457763672,-0.0053872000426054
14593.0,2003-02-21,15.0,0.015572073869407177
14593.0,2003-02-24,14.739999771118164,-0.017333349213004112
14593.0,2003-02-25,15.020000457763672,0.018995976075530052
14593.0,2003-02-26,14.5,-0.034620534628629684
14593.0,2003-02-27,14.859999656677246,0.024827562272548676
14593.0,2003-02-28,15.010000228881836,0.010094251483678818
14593.0,2003-03-03,14.649999618530273,-0.023984050378203392
14593.0,2003-03-04,14.5600004196167,-0.0061432900838553905
14593.0,2003-03-05,14.619999885559082,0.004120842553675175
14593.0,2003-03-06,14.5600004196167,-0.004103930667042732
14593.0,2003-03-07,14.529999732971191,-0.002060486702248454
14593.0,2003-03-10,14.369999885559082,-0.011011689901351929
14593.0,2003-03-11,14.229999542236328,-0.00974254310131073
14593.0,2003-03-12,14.220000267028809,-0.0007026897510513663
14593.0,2003-03-13,14.720000267028809,0.03516174480319023
14593.0,2003-03-14,14.779999732971191,0.004076050594449043
14593.0,2003-03-17,15.010000228881836,0.01556160394102335
14593.0,2003-03-18,15.0,-0.0006662377854809165
14593.0,2003-03-19,14.949999809265137,-0.0033333459869027138
14593.0,2003-03-20,14.90999984741211,-0.002675582654774189
14593.0,2003-03-21,15.0,0.006036227568984032
14593.0,2003-03-24,14.369999885559082,-0.04200000688433647
14593.0,2003-03-25,14.550000190734863,0.012526117265224457
14593.0,2003-03-26,14.40999984741211,-0.009622016921639442
14593.0,2003-03-27,14.489999771118164,0.005551694892346859
14593.0,2003-03-28,14.569999694824219,0.005521043669432402
14593.0,2003-03-31,14.140000343322754,-0.02951265312731266
14593.0,2003-04-01,14.15999984741211,0.0014143920270726085
14593.0,2003-04-02,14.600000381469727,0.03107348456978798
14593.0,2003-04-03,14.460000038146973,-0.009589063934981823
14593.0,2003-04-04,14.40999984741211,-0.003457827726379037
14593.0,2003-04-07,14.489999771118164,0.005551694892346859
14593.0,2003-04-08,14.449999809265137,-0.002760521834716201
14593.0,2003-04-09,14.1899995803833,-0.017993096262216568
14593.0,2003-04-10,14.369999885559082,0.012685011141002178
14593.0,2003-04-11,13.199999809265137,-0.08141963183879852
14593.0,2003-04-14,13.579999923706055,0.02878788858652115
14593.0,2003-04-15,13.390000343322754,-0.013991132378578186
14593.0,2003-04-16,13.239999771118164,-0.011202432215213776
14593.0,2003-04-17,13.119999885559082,-0.009063435718417168
14593.0,2003-04-21,13.140000343322754,0.0015244251117110252
14593.0,2003-04-22,13.510000228881836,0.028158286586403847
14593.0,2003-04-23,13.579999923706055,0.005181324668228626
14593.0,2003-04-24,13.4399995803833,-0.010309304110705853
14593.0,2003-04-25,13.350000381469727,-0.006696369033306837
14593.0,2003-04-28,13.859999656677246,0.0382021926343441
14593.0,2003-04-29,14.0600004196167,0.014430070295929909
14593.0,2003-04-30,14.220000267028809,0.011379789561033249
14593.0,2003-05-01,14.359999656677246,0.009845245629549026
14593.0,2003-05-02,14.449999809265137,0.006267420016229153
14593.0,2003-05-05,16.09000015258789,0.11349483579397202
14593.0,2003-05-06,17.5,0.08763206005096436
14593.0,2003-05-07,17.649999618530273,0.008571406826376915
14593.0,2003-05-08,18.0,0.019830049946904182
14593.0,2003-05-09,18.299999237060547,0.016666624695062637
14593.0,2003-05-12,18.559999465942383,0.014207663014531136
14593.0,2003-05-13,18.670000076293945,0.0059267571195960045
14593.0,2003-05-14,18.549999237060547,-0.006427468731999397
14593.0,2003-05-15,18.729999542236328,0.009703520685434341
14593.0,2003-05-16,18.799999237060547,0.0037373036611825228
14593.0,2003-05-19,18.100000381469727,-0.03723398223519325
14593.0,2003-05-20,17.790000915527344,-0.01712704263627529
14593.0,2003-05-21,17.850000381469727,0.003372651059180498
14593.0,2003-05-22,18.239999771118164,0.021848704665899277
14593.0,2003-05-23,18.31999969482422,0.004385960754007101
14593.0,2003-05-27,18.8799991607666,0.030567657202482224
14593.0,2003-05-28,18.280000686645508,-0.03177957981824875
14593.0,2003-05-29,18.100000381469727,-0.009846843779087067
14593.0,2003-05-30,17.950000762939453,-0.008287271484732628
14593.0,2003-06-02,17.450000762939453,-0.027855152264237404
14593.0,2003-06-03,17.309999465942383,-0.008022996596992016
14593.0,2003-06-04,17.600000381469727,0.01675337553024292
14593.0,2003-06-05,17.639999389648438,0.002272670855745673
14593.0,2003-06-06,17.149999618530273,-0.027777764946222305
14593.0,2003-06-09,16.790000915527344,-0.02099117822945118
14593.0,2003-06-10,17.18000030517578,0.023228073492646217
14593.0,2003-06-11,17.450000762939453,0.01571597531437874
14593.0,2003-06-12,17.770000457763672,0.018338089808821678
14593.0,2003-06-13,17.420000076293945,-0.01969613879919052
14593.0,2003-06-16,18.270000457763672,0.04879451170563698
14593.0,2003-06-17,18.190000534057617,-0.0043787588365375996
14593.0,2003-06-18,19.1200008392334,0.051127009093761444
14593.0,2003-06-19,19.139999389648438,0.0010459492914378643
14593.0,2003-06-20,19.200000762939453,0.0031348681077361107
14593.0,2003-06-23,19.059999465942383,-0.007291733752936125
14593.0,2003-06-24,18.780000686645508,-0.01469038799405098
14593.0,2003-06-25,19.09000015258789,0.016506893560290337
14593.0,2003-06-26,19.290000915527344,0.010476728901267052
14593.0,2003-06-27,18.729999542236328,-0.029030656442046165
14593.0,2003-06-30,19.059999465942383,0.01761879026889801
14593.0,2003-07-01,19.09000015258789,0.001574013032950461
14593.0,2003-07-02,19.270000457763672,0.009429036639630795
14593.0,2003-07-03,19.1299991607666,-0.007265246007591486
14593.0,2003-07-07,19.8700008392334,0.038682788610458374
14593.0,2003-07-08,20.399999618530273,0.026673315092921257
14593.0,2003-07-09,19.889999389648438,-0.025000011548399925
14593.0,2003-07-10,19.579999923706055,-0.015585695393383503
14593.0,2003-07-11,19.850000381469727,0.013789604417979717
14593.0,2003-07-14,19.899999618530273,0.002518853172659874
14593.0,2003-07-15,19.610000610351562,-0.014572815038263798
14593.0,2003-07-16,19.8700008392334,0.013258553110063076
14593.0,2003-07-17,20.899999618530273,0.051836878061294556
14593.0,2003-07-18,20.858999252319336,-0.001961739966645837
14593.0,2003-07-21,20.610000610351562,-0.011937228962779045
14593.0,2003-07-22,20.799999237060547,0.009218758903443813
14593.0,2003-07-23,20.790000915527344,-0.00048068855539895594
14593.0,2003-07-24,20.510000228881836,-0.013468045741319656
14593.0,2003-07-25,21.540000915527344,0.05021943897008896
14593.0,2003-07-28,20.989999771118164,-0.025533942505717278
14593.0,2003-07-29,20.719999313354492,-0.01286329049617052
14593.0,2003-07-30,20.280000686645508,-0.021235454827547073
14593.0,2003-07-31,21.079999923706055,0.03944769129157066
14593.0,2003-08-01,20.729999542236328,-0.016603434458374977
14593.0,2003-08-04,21.209999084472656,0.02315482683479786
14593.0,2003-08-05,20.3799991607666,-0.039132483303546906
14593.0,2003-08-06,19.6299991607666,-0.03680078685283661
14593.0,2003-08-07,19.93000030517578,0.015282789245247841
14593.0,2003-08-08,19.639999389648438,-0.014550973661243916
14593.0,2003-08-11,19.65999984741211,0.001018353272229433
14593.0,2003-08-12,19.700000762939453,0.0020346345845609903
14593.0,2003-08-13,20.18000030517578,0.024365458637475967
14593.0,2003-08-14,19.969999313354492,-0.010406391695141792
14593.0,2003-08-15,19.709999084472656,-0.013019541278481483
14593.0,2003-08-18,20.34000015258789,0.0319635272026062
14593.0,2003-08-19,20.31999969482422,-0.000983306672424078
14593.0,2003-08-20,21.010000228881836,0.03395672142505646
14593.0,2003-08-21,21.68000030517578,0.03188958019018173
14593.0,2003-08-22,20.8799991607666,-0.03690041974186897
14593.0,2003-08-25,20.860000610351562,-0.00095778499962762
14593.0,2003-08-26,21.049999237060547,0.009108275175094604
14593.0,2003-08-27,21.479999542236328,0.02042756788432598
14593.0,2003-08-28,22.190000534057617,0.03305405005812645
14593.0,2003-08-29,22.610000610351562,0.018927447497844696
14593.0,2003-09-02,22.850000381469727,0.010614762082695961
14593.0,2003-09-03,22.950000762939453,0.004376384429633617
14593.0,2003-09-04,22.829999923706055,-0.0052287946455180645
14593.0,2003-09-05,22.5,-0.01445466186851263
14593.0,2003-09-08,22.739999771118164,0.01066665630787611
14593.0,2003-09-09,22.3700008392334,-0.016270842403173447
14593.0,2003-09-10,22.18000030517578,-0.008493541739881039
14593.0,2003-09-11,22.559999465942383,0.017132513225078583
14593.0,2003-09-12,23.100000381469727,0.023936212062835693
14593.0,2003-09-15,22.209999084472656,-0.0385281927883625
14593.0,2003-09-16,22.360000610351562,0.006753783673048019
14593.0,2003-09-17,22.1200008392334,-0.01073344238102436
14593.0,2003-09-18,22.8799991607666,0.03435796871781349
14593.0,2003-09-19,22.579999923706055,-0.013111854903399944
14593.0,2003-09-22,22.079999923706055,-0.022143490612506866
14593.0,2003-09-23,22.43000030517578,0.015851465985178947
14593.0,2003-09-24,21.31999969482422,-0.049487318843603134
14593.0,2003-09-25,20.43000030517578,-0.041744813323020935
14593.0,2003-09-26,20.690000534057617,0.012726393528282642
14593.0,2003-09-29,21.299999237060547,0.029482778161764145
14593.0,2003-09-30,20.719999313354492,-0.027230044826865196
14593.0,2003-10-01,20.790000915527344,0.0033784557599574327
14593.0,2003-10-02,20.56999969482422,-0.01058206893503666
14593.0,2003-10-03,21.690000534057617,0.054448265582323074
14593.0,2003-10-06,22.290000915527344,0.02766253426671028
14593.0,2003-10-07,23.219999313354492,0.04172267019748688
14593.0,2003-10-08,23.059999465942383,-0.006890605203807354
14593.0,2003-10-09,23.450000762939453,0.01691245846450329
14593.0,2003-10-10,23.68000030517578,0.00980808213353157
14593.0,2003-10-13,24.350000381469727,0.028293922543525696
14593.0,2003-10-14,24.549999237060547,0.008213505148887634
14593.0,2003-10-15,24.81999969482422,0.010997982695698738
14593.0,2003-10-16,23.25,-0.0632554292678833
14593.0,2003-10-17,22.75,-0.02150537632405758
14593.0,2003-10-20,23.219999313354492,0.0206593107432127
14593.0,2003-10-21,23.18000030517578,-0.0017226102063432336
14593.0,2003-10-22,22.760000228881836,-0.018119070678949356
14593.0,2003-10-23,22.989999771118164,0.010105428285896778
14593.0,2003-10-24,22.600000381469727,-0.01696387119591236
14593.0,2003-10-27,22.600000381469727,0.0
14593.0,2003-10-28,23.719999313354492,0.04955747351050377
14593.0,2003-10-29,23.690000534057617,-0.0012647040421143174
14593.0,2003-10-30,23.09000015258789,-0.025327157229185104
14593.0,2003-10-31,22.889999389648438,-0.008661791682243347
14593.0,2003-11-03,23.149999618530273,0.011358682066202164
14593.0,2003-11-04,22.90999984741211,-0.01036716066300869
14593.0,2003-11-05,23.030000686645508,0.005237923935055733
14593.0,2003-11-06,23.1200008392334,0.003907952457666397
14593.0,2003-11-07,22.5,-0.02681664377450943
14593.0,2003-11-10,21.899999618530273,-0.026666684076189995
14593.0,2003-11-11,21.540000915527344,-0.016438297927379608
14593.0,2003-11-12,22.329999923706055,0.03667590394616127
14593.0,2003-11-13,22.420000076293945,0.0040304590947926044
14593.0,2003-11-14,21.459999084472656,-0.042818956077098846
14593.0,2003-11-17,21.1299991607666,-0.01537744328379631
14593.0,2003-11-18,20.40999984741211,-0.03407474234700203
14593.0,2003-11-19,20.41990089416504,0.0004851076228078455
14593.0,2003-11-20,20.375,-0.0021988791413605213
14593.0,2003-11-21,20.280000686645508,-0.004662543069571257
14593.0,2003-11-24,21.149999618530273,0.04289935529232025
14593.0,2003-11-25,20.68000030517578,-0.022222189232707024
14593.0,2003-11-26,20.719999313354492,0.0019341879524290562
14593.0,2003-11-28,20.90999984741211,0.009169910103082657
14593.0,2003-12-01,21.709999084472656,0.038259170949459076
14593.0,2003-12-02,21.540000915527344,-0.007830408401787281
14593.0,2003-12-03,21.030000686645508,-0.023676889017224312
14593.0,2003-12-04,21.149999618530273,0.005706083029508591
14593.0,2003-12-05,20.850000381469727,-0.014184361323714256
14593.0,2003-12-08,21.049999237060547,0.009592271409928799
14593.0,2003-12-09,20.450000762939453,-0.02850349061191082
14593.0,2003-12-10,20.3799991607666,-0.0034230609890073538
14593.0,2003-12-11,21.209999084472656,0.0407261997461319
14593.0,2003-12-12,20.889999389648438,-0.015087209641933441
14593.0,2003-12-15,20.170000076293945,-0.0344662182033062
14593.0,2003-12-16,20.1200008392334,-0.002478891285136342
14593.0,2003-12-17,19.8799991607666,-0.011928512714803219
14593.0,2003-12-18,20.040000915527344,0.008048377931118011
14593.0,2003-12-19,19.700000762939453,-0.0169660747051239
14593.0,2003-12-22,19.850000381469727,0.007614193484187126
14593.0,2003-12-23,19.809999465942383,-0.0020151594653725624
14593.0,2003-12-24,20.40999984741211,0.03028775379061699
14593.0,2003-12-26,20.780000686645508,0.0181284099817276
14593.0,2003-12-29,21.149999618530273,0.01780552975833416
14593.0,2003-12-30,21.280000686645508,0.006146622821688652
14593.0,2003-12-31,21.3700008392334,0.004229330457746983
14593.0,2004-01-02,21.280000686645508,-0.004211518447846174
14593.0,2004-01-05,22.170000076293945,0.04182327911257744
14593.0,2004-01-06,22.09000015258789,-0.003608476370573044
14593.0,2004-01-07,22.59000015258789,0.022634675726294518
14593.0,2004-01-08,23.360000610351562,0.03408589959144592
14593.0,2004-01-09,23.0,-0.015410984866321087
14593.0,2004-01-12,23.729999542236328,0.03173911198973656
14593.0,2004-01-13,24.1200008392334,0.01643494702875614
14593.0,2004-01-14,24.200000762939453,0.003316746326163411
14593.0,2004-01-15,22.850000381469727,-0.05578513815999031
14593.0,2004-01-16,22.719999313354492,-0.0056893243454396725
14593.0,2004-01-20,22.729999542236328,0.0004401509359013289
14593.0,2004-01-21,22.610000610351562,-0.0052793193608522415
14593.0,2004-01-22,22.18000030517578,-0.01901814714074135
14593.0,2004-01-23,22.559999465942383,0.017132513225078583
14593.0,2004-01-26,23.010000228881836,0.01994684338569641
14593.0,2004-01-27,23.06999969482422,0.0026075385976582766
14593.0,2004-01-28,22.520000457763672,-0.02384045347571373
14593.0,2004-01-29,22.68000030517578,0.0071047889068722725
14593.0,2004-01-30,22.559999465942383,-0.005291042383760214
14593.0,2004-02-02,22.31999969482422,-0.010638288222253323
14593.0,2004-02-03,22.260000228881836,-0.002688148058950901
14593.0,2004-02-04,21.790000915527344,-0.021114075556397438
14593.0,2004-02-05,22.420000076293945,0.02891230583190918
14593.0,2004-02-06,22.709999084472656,0.012934835627675056
14593.0,2004-02-09,22.66699981689453,-0.0018934068502858281
14593.0,2004-02-10,22.979999542236328,0.013808608055114746
14593.0,2004-02-11,23.799999237060547,0.03568318858742714
14593.0,2004-02-12,23.729999542236328,-0.0029411637224256992
14593.0,2004-02-13,23.0,-0.030762728303670883
14593.0,2004-02-17,23.15999984741211,0.006956514902412891
14593.0,2004-02-18,23.260000228881836,0.004317805636674166
14593.0,2004-02-19,22.469999313354492,-0.03396392613649368
14593.0,2004-02-20,22.399999618530273,-0.003115251427516341
14593.0,2004-02-23,22.190000534057617,-0.009374959394335747
14593.0,2004-02-24,22.360000610351562,0.007661111652851105
14593.0,2004-02-25,22.809999465942383,0.020125171169638634
14593.0,2004-02-26,23.040000915527344,0.010083360597491264
14593.0,2004-02-27,23.920000076293945,0.038194406777620316
14593.0,2004-03-01,24.020000457763672,0.004180618096143007
14593.0,2004-03-02,23.809999465942383,-0.00874275527894497
14593.0,2004-03-03,23.920000076293945,0.004619933199137449
14593.0,2004-03-04,25.15999984741211,0.05183945596218109
14593.0,2004-03-05,26.739999771118164,0.06279809027910233
14593.0,2004-03-08,26.0,-0.027673888951539993
14593.0,2004-03-09,27.100000381469727,0.04230770841240883
14593.0,2004-03-10,27.68000030517578,0.021402209997177124
14593.0,2004-03-11,27.149999618530273,-0.019147424027323723
14593.0,2004-03-12,27.559999465942383,0.01510128378868103
14593.0,2004-03-15,26.450000762939453,-0.04027571529150009
14593.0,2004-03-16,25.81999969482422,-0.023818565532565117
14593.0,2004-03-17,26.190000534057617,0.014330008998513222
14593.0,2004-03-18,25.670000076293945,-0.019854923710227013
14593.0,2004-03-19,25.860000610351562,0.007401656825095415
14593.0,2004-03-22,25.860000610351562,0.0
14593.0,2004-03-23,25.290000915527344,-0.022041751071810722
14593.0,2004-03-24,25.5,0.00830364041030407
14593.0,2004-03-25,26.8700008392334,0.05372552201151848
14593.0,2004-03-26,27.040000915527344,0.006326761096715927
14593.0,2004-03-29,27.90999984741211,0.03217451646924019
14593.0,2004-03-30,27.920000076293945,0.0003583027282729745
14593.0,2004-03-31,27.040000915527344,-0.031518593430519104
14593.0,2004-04-01,27.110000610351562,0.0025887461379170418
14593.0,2004-04-02,27.5,0.014385812915861607
14593.0,2004-04-05,28.31999969482422,0.02981817163527012
14593.0,2004-04-06,27.829999923706055,-0.0173022523522377
14593.0,2004-04-07,27.309999465942383,-0.018684888258576393
14593.0,2004-04-08,27.530000686645508,0.008055701851844788
14593.0,2004-04-12,28.040000915527344,0.018525252118706703
14593.0,2004-04-13,26.93000030517578,-0.039586324244737625
14593.0,2004-04-14,26.639999389648438,-0.010768692940473557
14593.0,2004-04-15,29.299999237060547,0.09984984993934631
14593.0,2004-04-16,29.18000030517578,-0.0040955268777906895
14593.0,2004-04-19,28.350000381469727,-0.028444137424230576
14593.0,2004-04-20,27.729999542236328,-0.021869517862796783
14593.0,2004-04-21,27.729999542236328,0.0
14593.0,2004-04-22,27.780000686645508,0.0018031426006928086
14593.0,2004-04-23,27.700000762939453,-0.002879766747355461
14593.0,2004-04-26,27.1299991607666,-0.020577674731612206
14593.0,2004-04-27,26.940000534057617,-0.007003266829997301
14593.0,2004-04-28,26.450000762939453,-0.018188558518886566
14593.0,2004-04-29,26.770000457763672,0.012098287232220173
14593.0,2004-04-30,25.780000686645508,-0.03698168694972992
14593.0,2004-05-03,26.06999969482422,0.011248991824686527
14593.0,2004-05-04,26.139999389648438,0.0026850670110434294
14593.0,2004-05-05,26.649999618530273,0.019510338082909584
14593.0,2004-05-06,26.579999923706055,-0.0026266302447766066
14593.0,2004-05-07,26.670000076293945,0.003386010183021426
14593.0,2004-05-10,26.280000686645508,-0.014623149298131466
14593.0,2004-05-11,27.139999389648438,0.03272445499897003
14593.0,2004-05-12,27.299999237060547,0.005895351991057396
14593.0,2004-05-13,27.190000534057617,-0.004029256757348776
14593.0,2004-05-14,27.059999465942383,-0.00478120893239975
14593.0,2004-05-17,26.639999389648438,-0.015521067194640636
14593.0,2004-05-18,27.059999465942383,0.01576576940715313
14593.0,2004-05-19,26.469999313354492,-0.02180340513586998
14593.0,2004-05-20,26.709999084472656,0.009066860191524029
14593.0,2004-05-21,27.110000610351562,0.014975721947848797
14593.0,2004-05-24,27.34000015258789,0.00848393701016903
14593.0,2004-05-25,28.40999984741211,0.03913678601384163
14593.0,2004-05-26,28.510000228881836,0.003519900841638446
14593.0,2004-05-27,28.170000076293945,-0.011925645172595978
14593.0,2004-05-28,28.059999465942383,-0.0039048849139362574
14593.0,2004-06-01,28.059999465942383,0.0
14593.0,2004-06-02,28.920000076293945,0.03064863197505474
14593.0,2004-06-03,28.399999618530273,-0.017980651929974556
14593.0,2004-06-04,28.780000686645508,0.013380319811403751
14593.0,2004-06-07,29.809999465942383,0.035788699984550476
14593.0,2004-06-08,30.350000381469727,0.018114756792783737
14593.0,2004-06-09,30.200000762939453,-0.004942326806485653
14593.0,2004-06-10,30.739999771118164,0.017880761995911598
14593.0,2004-06-14,30.1200008392334,-0.020169125869870186
14593.0,2004-06-15,30.690000534057617,0.0189242921769619
14593.0,2004-06-16,32.7400016784668,0.06679704040288925
14593.0,2004-06-17,32.810001373291016,0.002138047944754362
14593.0,2004-06-18,32.90999984741211,0.003047804581001401
14593.0,2004-06-21,32.33000183105469,-0.017623761668801308
14593.0,2004-06-22,33.0,0.020723728463053703
14593.0,2004-06-23,33.70000076293945,0.021212143823504448
14593.0,2004-06-24,33.18000030517578,-0.01543028000742197
14593.0,2004-06-25,33.70000076293945,0.0156721044331789
14593.0,2004-06-28,32.4900016784668,-0.03590501472353935
14593.0,2004-06-29,32.5,0.0003077353467233479
14593.0,2004-06-30,32.540000915527344,0.0012307973811402917
14593.0,2004-07-01,32.29999923706055,-0.007375589106231928
14593.0,2004-07-02,31.079999923706055,-0.03777087852358818
14593.0,2004-07-06,30.950000762939453,-0.004182727076113224
14593.0,2004-07-07,30.389999389648438,-0.018093744292855263
14593.0,2004-07-08,30.139999389648438,-0.00822638999670744
14593.0,2004-07-09,30.030000686645508,-0.0036495921667665243
14593.0,2004-07-12,29.139999389648438,-0.02963707223534584
14593.0,2004-07-13,29.219999313354492,0.002745364559814334
14593.0,2004-07-14,29.579999923706055,0.012320349924266338
14593.0,2004-07-15,32.93000030517578,0.11325220763683319
14593.0,2004-07-16,32.20000076293945,-0.022168220952153206
14593.0,2004-07-19,31.969999313354492,-0.007142901886254549
14593.0,2004-07-20,32.20000076293945,0.007194289937615395
14593.0,2004-07-21,31.6200008392334,-0.01801241934299469
14593.0,2004-07-22,31.68000030517578,0.001897516311146319
14593.0,2004-07-23,30.700000762939453,-0.030934328213334084
14593.0,2004-07-26,31.260000228881836,0.018241023644804955
14593.0,2004-07-27,32.43000030517578,0.03742802515625954
14593.0,2004-07-28,32.27000045776367,-0.004933698568493128
14593.0,2004-07-29,32.63999938964844,0.011465724557638168
14593.0,2004-07-30,32.34000015258789,-0.009191153571009636
14593.0,2004-08-02,31.579999923706055,-0.023500315845012665
14593.0,2004-08-03,31.290000915527344,-0.009182996116578579
14593.0,2004-08-04,31.790000915527344,0.015979545190930367
14593.0,2004-08-05,31.389999389648438,-0.012582620605826378
14593.0,2004-08-06,29.780000686645508,-0.051290180534124374
14593.0,2004-08-09,30.299999237060547,0.01746133528649807
14593.0,2004-08-10,31.520000457763672,0.0402640663087368
14593.0,2004-08-11,31.010000228881836,-0.016180209815502167
14593.0,2004-08-12,30.3700008392334,-0.02063848450779915
14593.0,2004-08-13,30.84000015258789,0.015475775115191936
14593.0,2004-08-16,30.780000686645508,-0.0019455079454928637
14593.0,2004-08-17,30.8700008392334,0.0029239815194159746
14593.0,2004-08-18,31.739999771118164,0.02818266674876213
14593.0,2004-08-19,30.709999084472656,-0.03245118632912636
14593.0,2004-08-20,30.799999237060547,0.0029306465294212103
14593.0,2004-08-23,31.079999923706055,0.00909093115478754
14593.0,2004-08-24,31.950000762939453,0.027992304414510727
14593.0,2004-08-25,33.04999923706055,0.03442874550819397
14593.0,2004-08-26,34.65999984741211,0.04871409013867378
14593.0,2004-08-27,34.349998474121094,-0.008944067172706127
14593.0,2004-08-30,34.119998931884766,-0.006695765536278486
14593.0,2004-08-31,34.4900016784668,0.010844160802662373
14593.0,2004-09-01,35.86000061035156,0.03972162678837776
14593.0,2004-09-02,35.65999984741211,-0.005577266216278076
14593.0,2004-09-03,35.22999954223633,-0.012058337219059467
14593.0,2004-09-07,35.7599983215332,0.015043961815536022
14593.0,2004-09-08,36.349998474121094,0.016498886048793793
14593.0,2004-09-09,35.70000076293945,-0.017881643027067184
14593.0,2004-09-10,35.869998931884766,0.004761853255331516
14593.0,2004-09-13,35.59000015258789,-0.007805932313203812
14593.0,2004-09-14,35.4900016784668,-0.0028097352478653193
14593.0,2004-09-15,35.20000076293945,-0.008171341381967068
14593.0,2004-09-16,36.349998474121094,0.032670389860868454
14593.0,2004-09-17,37.13999938964844,0.021733175963163376
14593.0,2004-09-20,37.709999084472656,0.015347326174378395
14593.0,2004-09-21,38.0099983215332,0.007955429144203663
14593.0,2004-09-22,36.91999816894531,-0.028676670044660568
14593.0,2004-09-23,37.27000045776367,0.009480019100010395
14593.0,2004-09-24,37.290000915527344,0.0005366369150578976
14593.0,2004-09-27,37.529998779296875,0.006435984279960394
14593.0,2004-09-28,38.040000915527344,0.013589185662567616
14593.0,2004-09-29,38.68000030517578,0.016824379563331604
14593.0,2004-09-30,38.75,0.0018097128486260772
14593.0,2004-10-01,38.66999816894531,-0.0020645633339881897
14593.0,2004-10-04,38.790000915527344,0.0031032520346343517
14593.0,2004-10-05,39.369998931884766,0.01495225541293621
14593.0,2004-10-06,40.63999938964844,0.03225807845592499
14593.0,2004-10-07,39.619998931884766,-0.025098437443375587
14593.0,2004-10-08,39.060001373291016,-0.014134214259684086
14593.0,2004-10-11,38.59000015258789,-0.012032801285386086
14593.0,2004-10-12,38.290000915527344,-0.007774014957249165
14593.0,2004-10-13,39.75,0.038130033761262894
14593.0,2004-10-14,44.97999954223633,0.13157232105731964
14593.0,2004-10-15,45.5,0.011560703627765179
14593.0,2004-10-18,47.75,0.049450550228357315
14593.0,2004-10-19,47.41999816894531,-0.006911033298820257
14593.0,2004-10-20,47.470001220703125,0.0010544718243181705
14593.0,2004-10-21,47.939998626708984,0.009900934994220734
14593.0,2004-10-22,47.40999984741211,-0.011055461131036282
14593.0,2004-10-25,47.54999923706055,0.0029529505409300327
14593.0,2004-10-26,47.970001220703125,0.008832849562168121
14593.0,2004-10-27,50.29999923706055,0.048571981489658356
14593.0,2004-10-28,52.189998626708984,0.037574540823698044
14593.0,2004-10-29,52.400001525878906,0.004023815039545298
14593.0,2004-11-01,52.45000076293945,0.0009541838662698865
14593.0,2004-11-02,53.5,0.0200190506875515
14593.0,2004-11-03,55.310001373291016,0.033831801265478134
14593.0,2004-11-04,54.45000076293945,-0.015548735857009888
14593.0,2004-11-05,54.720001220703125,0.004958685953170061
14593.0,2004-11-08,54.380001068115234,-0.006213453132659197
14593.0,2004-11-09,54.04999923706055,-0.0060684410855174065
14593.0,2004-11-10,54.75,0.012950985692441463
14593.0,2004-11-11,55.29999923706055,0.01004564855247736
14593.0,2004-11-12,55.5,0.0036166503559798002
14593.0,2004-11-15,55.2400016784668,-0.004684654530137777
14593.0,2004-11-16,54.935001373291016,-0.005521366838365793
14593.0,2004-11-17,54.900001525878906,-0.0006371138151735067
14593.0,2004-11-18,55.38999938964844,0.008925279602408409
14593.0,2004-11-19,55.16999816894531,-0.003971857950091362
14593.0,2004-11-22,61.349998474121094,0.11201740801334381
14593.0,2004-11-23,61.27000045776367,-0.001303961151279509
14593.0,2004-11-24,64.05000305175781,0.04537298157811165
14593.0,2004-11-26,64.55000305175781,0.007806400768458843
14593.0,2004-11-29,68.44000244140625,0.06026335060596466
14593.0,2004-11-30,67.05000305175781,-0.020309749990701675
14593.0,2004-12-01,67.79000091552734,0.011036507785320282
14593.0,2004-12-02,65.20999908447266,-0.03805873543024063
14593.0,2004-12-03,62.68000030517578,-0.038797713816165924
14593.0,2004-12-06,65.77999877929688,0.04945753887295723
14593.0,2004-12-07,62.88999938964844,-0.04393431916832924
14593.0,2004-12-08,63.279998779296875,0.0062012942507863045
14593.0,2004-12-09,63.9900016784668,0.011220021173357964
14593.0,2004-12-10,65.1500015258789,0.01812782883644104
14593.0,2004-12-13,64.91000366210938,-0.0036837738007307053
14593.0,2004-12-14,65.29000091552734,0.005854216869920492
14593.0,2004-12-15,65.26000213623047,-0.00045946973841637373
